Master Category,Subcategory,Date,Location,Payee,Description,Payment Method,Amount
Outgoing Transfers,Other Outgoing Transfers,8/12/19, ,,ONLINE TRANSFER TO LITOVCHENKO S WAY2SAVE CHECKING XXXXXX4327 REF #IB06NPFHTL ON 08/10/19,PMA CHECKING ...1762,$300.00
Outgoing Transfers,Other Outgoing Transfers,8/16/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06PHZ783 XXXXXX3804,PMA CHECKING ...1762,$10.00
Outgoing Transfers,Other Outgoing Transfers,8/16/19, ,,ONLINE TRANSFER TO LITOVCHENKO S SAVINGS XXXXXX7821 REF #IB06PGNLX6 ON 08/15/19,PMA CHECKING ...1762,$300.00
Outgoing Transfers,Other Outgoing Transfers,8/16/19, ,,ONLINE TRANSFER TO LITOVCHENKO S WAY2SAVE CHECKING XXXXXX4327 REF #IB06PMSNPC ON 08/16/19,PMA CHECKING ...1762,$300.00
Outgoing Transfers,Other Outgoing Transfers,8/16/19, ,KEYPOINT CU CHK XX,RECURRING TRANSFER TO KEYPOINT CU CHK XXXXX0456 S. LITOVCHENKO REF #FP06PJ4GYP AUTO LOANS TO KEYPOINT,PMA CHECKING ...1762,"$1,400.00"
Outgoing Transfers,Other Outgoing Transfers,8/19/19, ,,ONLINE TRANSFER TO MAKSIM L REF #IB06PR3YGF CHECKING GROCERY,Larisa CHECK ...4327,$15.00
Outgoing Transfers,Other Outgoing Transfers,8/19/19, ,,ONLINE TRANSFER TO MAKSIM L REF #IB06PR3WM2 CHECKING DOLG,Larisa CHECK ...4327,$33.00
Outgoing Transfers,Other Outgoing Transfers,8/23/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06QGSFGS XXXXXX3804,PMA CHECKING ...1762,$10.00
Outgoing Transfers,Other Outgoing Transfers,8/26/19, ,,ZELLE TO SHAIKIN SERGEI ON 08/24 REF #PP06QMKHZT,PMA CHECKING ...1762,$32.00
Outgoing Transfers,Other Outgoing Transfers,8/30/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06RDKXHS XXXXXX3804,PMA CHECKING ...1762,$10.00
Outgoing Transfers,Other Outgoing Transfers,8/30/19, ,,ONLINE TRANSFER TO LITOVCHENKO S WAY2SAVE CHECKING XXXXXX4327 REF #IB06RGTV45 ON 08/30/19,PMA CHECKING ...1762,$300.00
Outgoing Transfers,Other Outgoing Transfers,8/30/19, ,,ONLINE TRANSFER TO MAKSIM L REF #IB06RKBRH3 CHECKING CUT AND FISH FEED,PMA CHECKING ...1762,$40.00
Outgoing Transfers,Other Outgoing Transfers,9/3/19, ,,ONLINE TRANSFER TO MAKSIM L REF #IB06RZGQN4 CHECKING GROCERY STORES,PMA CHECKING ...1762,$20.00
Outgoing Transfers,Other Outgoing Transfers,9/6/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06SKY9GN XXXXXX3804,PMA CHECKING ...1762,$10.00
Outgoing Transfers,Other Outgoing Transfers,9/13/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06TJGJHN XXXXXX3804,PMA CHECKING ...1762,$10.00
Outgoing Transfers,Other Outgoing Transfers,9/16/19, ,,ONLINE TRANSFER TO LITOVCHENKO S WAY2SAVE CHECKING XXXXXX4327 REF #IB06V2HKK3 ON 09/16/19,PMA CHECKING ...1762,$350.00
Outgoing Transfers,Other Outgoing Transfers,9/16/19, ,KEYPOINT CU CHK XX,RECURRING TRANSFER TO KEYPOINT CU CHK XXXXX0456 S. LITOVCHENKO REF #FP06TYZ2DZ AUTO LOANS TO KEYPOINT,PMA CHECKING ...1762,"$1,400.00"
Outgoing Transfers,Other Outgoing Transfers,9/20/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06VKYG6N XXXXXX3804,PMA CHECKING ...1762,$10.00
Outgoing Transfers,Other Outgoing Transfers,9/23/19, ,,ONLINE TRANSFER TO MAKSIM L REF #IB06VXHZ55 CHECKING GROCERY,PMA CHECKING ...1762,$20.00
Outgoing Transfers,Other Outgoing Transfers,9/23/19, ,,ONLINE TRANSFER TO LITOVCHENKO S WAY2SAVE CHECKING XXXXXX4327 REF #IB06VSNJYK ON 09/21/19,PMA CHECKING ...1762,$300.00
Outgoing Transfers,Other Outgoing Transfers,9/27/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06WJJ8C5 XXXXXX3804,PMA CHECKING ...1762,$10.00
Outgoing Transfers,Other Outgoing Transfers,10/4/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06XQ9K7V XXXXXX3804,PMA CHECKING ...1762,$10.00
Outgoing Transfers,Other Outgoing Transfers,10/11/19, ,,RECURRING TRANSFER TO MAKSIM L WAY2SAVE SAVINGS REF #OP06YQ669V XXXXXX3804,PMA CHECKING ...1762,$10.00
Personal Care,Dry Cleaning/Laundry,7/16/18, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   07/13 WASH LAUNDRY CA 86        LOS GATOS     CA  S588194837460205   CARD 5402,Debit Card/ATM Card ...5402,$20.00
Personal Care,Hair Care/Beauty Supply,8/8/18, ,LOS GATOS BARBER S,PURCHASE                                AUTHORIZED ON   08/07 LOS GATOS BARBER S        LOS GATOS     CA  S308219760775200   CARD 0484,Debit Card/ATM Card ...0484,$22.00
Personal Care,Dry Cleaning/Laundry,10/15/18, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   10/14 WASH LAUNDRY CA 86        LOS GATOS     CA  S388287702766397   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,12/28/18, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   12/27 WASH LAUNDRY CA 86        LOS GATOS     CA  S588361784669861   CARD 5402,Debit Card/ATM Card ...5402,$20.00
Personal Care,Dry Cleaning/Laundry,1/22/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   01/21 WASH LAUNDRY CA 86        LOS GATOS     CA  S309021830650335   CARD 5402,Debit Card/ATM Card ...5402,$30.00
Personal Care,Hair Care/Beauty Supply,2/11/19, ,GREAT CLIPS L,PURCHASE                                AUTHORIZED ON   02/09 5233 GREAT CLIPS L        WOODSIDE      CA  S389040719811162   CARD 5402,Debit Card/ATM Card ...5402,$28.00
Personal Care,Dry Cleaning/Laundry,2/13/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   02/11 WASH LAUNDRY CA 86        LOS GATOS     CA  S309043212499097   CARD 5402,Debit Card/ATM Card ...5402,$20.00
Personal Care,Hair Care/Beauty Supply,4/8/19, ,GREAT CLIPS L,PURCHASE                                AUTHORIZED ON   04/06 5233 GREAT CLIPS L        WOODSIDE      CA  S469096694906516   CARD 5402,Debit Card/ATM Card ...5402,$25.00
Personal Care,Dry Cleaning/Laundry,4/22/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   04/20 WASH LAUNDRY CA 86        LOS GATOS     CA  S469110658352675   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,4/29/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   04/28 WASH LAUNDRY CA 86        LOS GATOS     CA  S469118755695136   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Hair Care/Beauty Supply,5/13/19, ,GREAT CLIPS L,PURCHASE                                AUTHORIZED ON   05/11 5233 GREAT CLIPS L        WOODSIDE      CA  S309131730680490   CARD 5402,Debit Card/ATM Card ...5402,$34.99
Personal Care,Dry Cleaning/Laundry,5/28/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   05/27 WASH LAUNDRY CA 86        LOS GATOS     CA  S309148066788916   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,6/3/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   05/31 WASH LAUNDRY CA 86        LOS GATOS     CA  S309152041430264   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,6/11/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   06/09 WASH LAUNDRY CA 86        LOS GATOS     CA  S389160729001719   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,6/17/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   06/16 WASH LAUNDRY CA 86        LOS GATOS     CA  S309167835303864   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,7/1/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   06/28 WASH LAUNDRY CA 86        LOS GATOS     CA  S389180029796546   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,7/1/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   06/28 WASH LAUNDRY CA 86        LOS GATOS     CA  S309180052911543   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Hair Care/Beauty Supply,7/1/19, ,GREAT CLIPS L,PURCHASE                                AUTHORIZED ON   06/29 5233 GREAT CLIPS L        WOODSIDE      CA  S309180664028553   CARD 5402,Debit Card/ATM Card ...5402,$25.00
Personal Care,Dry Cleaning/Laundry,7/8/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   07/06 WASH LAUNDRY CA 86        LOS GATOS     CA  S389187841981790   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Hair Care/Beauty Supply,7/9/19, ,GREAT CLIPS L,PURCHASE                                AUTHORIZED ON   07/07 5233 GREAT CLIPS L        WOODSIDE      CA  S469188722012644   CARD 0484,Debit Card/ATM Card ...0484,$22.00
Personal Care,Dry Cleaning/Laundry,7/22/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   07/19 WASH LAUNDRY CA 86        LOS GATOS     CA  S469200696881473   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,7/30/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   07/29 WASH LAUNDRY CA 86        LOS GATOS     CA  S389211067201993   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,8/7/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   08/06 WASH LAUNDRY CA 86        LOS GATOS     CA  S309218611071006   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,8/7/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   08/06 WASH LAUNDRY CA 86        LOS GATOS     CA  S469218636349193   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,8/8/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   08/07 WASH LAUNDRY CA 86        LOS GATOS     CA  S589219700103909   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,8/19/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   08/17 WASH LAUNDRY CA 86        LOS GATOS     CA  S589229853494759   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Hair Care/Beauty Supply,8/20/19, ,GREAT CLIPS L,PURCHASE                                AUTHORIZED ON   08/18 5233 GREAT CLIPS L        WOODSIDE      CA  S309230740909385   CARD 5402,Debit Card/ATM Card ...5402,$22.00
Personal Care,Dry Cleaning/Laundry,8/27/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   08/23 WASH LAUNDRY CA 86        LOS GATOS     CA  S309235806172555   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,9/3/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   08/31 WASH LAUNDRY CA 86        LOS GATOS     CA  S309243718003499   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Hair Care/Beauty Supply,9/3/19, ,GREAT CLIPS L,PURCHASE                                AUTHORIZED ON   08/30 5233 GREAT CLIPS L        WOODSIDE      CA  S309243010114407   CARD 0484,Debit Card/ATM Card ...0484,$27.00
Personal Care,Dry Cleaning/Laundry,9/9/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   09/07 WASH LAUNDRY CA 86        LOS GATOS     CA  S589250851297909   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,9/9/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   09/07 WASH LAUNDRY CA 86        LOS GATOS     CA  S469250855228045   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,9/16/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   09/15 WASH LAUNDRY CA 86        LOS GATOS     CA  S309258682369882   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,9/23/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   09/21 WASH LAUNDRY CA 86        LOS GATOS     CA  S389265131547074   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,9/30/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   09/28 WASH LAUNDRY CA 86        LOS GATOS     CA  S389271845007669   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,10/7/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   10/04 WASH LAUNDRY CA 86        LOS GATOS     CA  S589277720614494   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Personal Care,Dry Cleaning/Laundry,10/7/19, ,WASH LAUNDRY CA,PURCHASE                                AUTHORIZED ON   10/04 WASH LAUNDRY CA 86        LOS GATOS     CA  S309277722677616   CARD 1745,Debit Card/ATM Card ...1745,$10.00
Pets,Pet Food/Supplies,8/27/18, ,PET FOOD EXPRESS,PURCHASE                                AUTHORIZED ON   08/16 PET FOOD EXPRESS 3        408-356-7600  CA  S388228081947644   CARD 0484,Debit Card/ATM Card ...0484,$2.17
Pets,Pet Food/Supplies,10/15/18, ,PET FOOD EXPRESS,PURCHASE                                AUTHORIZED ON   10/13 PET FOOD EXPRESS 3030     LOS GATOS     CA  P00000000180852304 CARD 5402,Debit Card/ATM Card ...5402,$15.00
Pets,Veterinarian,11/24/18,"LOS GATOS    ,CA",ADOBE ANIMAL HOSPITAL SOU,"ADOBE ANIMAL HOSPITAL SOU LOS GATOS    ,CA",PLATINUM CARD ...4360,$105.00
Pets,Pet Food/Supplies,12/19/18, ,LOS GATOS BIRDWATC,PURCHASE                                AUTHORIZED ON   12/18 LOS GATOS BIRDWATC        LOS GATOS     CA  S388352850516993   CARD 0484,Debit Card/ATM Card ...0484,$17.97
Pets,Pet Food/Supplies,1/23/19, ,PET FOOD EXPRESS,PURCHASE                                AUTHORIZED ON   01/20 PET FOOD EXPRESS 3        408-356-7600  CA  S389020731687118   CARD 0484,Debit Card/ATM Card ...0484,$1.95
Pets,Pet Food/Supplies,2/4/19, ,PETCO,PURCHASE                                AUTHORIZED ON   02/03 PETCO 1310    6351        LOS GATOS     CA  S389035021445384   CARD 0484,Debit Card/ATM Card ...0484,$6.52
Pets,Pet Food/Supplies,2/4/19, ,PETCO,PURCHASE                                AUTHORIZED ON   02/03 PETCO 1310                LOS GATOS     CA  P00389034667476182 CARD 5402,Debit Card/ATM Card ...5402,$45.69
Pets,Pet Food/Supplies,2/4/19, ,PETCO,PURCHASE                                AUTHORIZED ON   02/02 PETCO 1310                LOS GATOS     CA  P00309033788884365 CARD 5402,Debit Card/ATM Card ...5402,$144.88
Pets,Pet Food/Supplies,2/5/19, ,PETCO,PURCHASE                                AUTHORIZED ON   02/04 PETCO 1310                LOS GATOS     CA  P00309036161253747 CARD 5402,Debit Card/ATM Card ...5402,$18.50
Pets,Pet Food/Supplies,2/11/19, ,PETCO,PURCHASE                                AUTHORIZED ON   02/10 PETCO 1310                LOS GATOS     CA  P00469042031580640 CARD 0484,Debit Card/ATM Card ...0484,$24.49
Pets,Pet Food/Supplies,2/11/19, ,PETCO,PURCHASE                                AUTHORIZED ON   02/08 PETCO 1310                LOS GATOS     CA  P00309040159375193 CARD 5402,Debit Card/ATM Card ...5402,$15.23
Pets,Pet Food/Supplies,3/4/19, ,PETCO,PURCHASE                                AUTHORIZED ON   03/03 PETCO 1310                LOS GATOS     CA  P00389062810952232 CARD 0484,Debit Card/ATM Card ...0484,$32.11
Pets,Pet Food/Supplies,3/18/19, ,PETCO,PURCHASE                                AUTHORIZED ON   03/16 PETCO 1310                LOS GATOS     CA  P00309076128258721 CARD 5402,Debit Card/ATM Card ...5402,$20.64
Pets,Pet Food/Supplies,4/1/19, ,PETCO,PURCHASE                                AUTHORIZED ON   03/31 PETCO 1310                LOS GATOS     CA  P00469090678025465 CARD 5402,Debit Card/ATM Card ...5402,$6.51
Pets,Pet Food/Supplies,4/7/19,"LOS GATOS    ,CA",PETCO,"PETCO 1310    63513105 LOS GATOS    ,CA",PLATINUM CARD ...4360,$74.08
Pets,Pet Food/Supplies,4/8/19, ,PETCO,PURCHASE                                AUTHORIZED ON   04/06 PETCO 1310                LOS GATOS     CA  P00469097071342551 CARD 0484,Debit Card/ATM Card ...0484,$16.32
Pets,Pet Food/Supplies,4/12/19, ,PETCO,PURCHASE                                AUTHORIZED ON   04/12 PETCO 1310                LOS GATOS     CA  P00589102773081768 CARD 0484,Debit Card/ATM Card ...0484,$8.71
Pets,Veterinarian,4/17/19, ,ADOBE ANIMAL HOSPITAL,PURCHASE                                AUTHORIZED ON   04/17 ADOBE ANIMAL HOSPITAL     LOS GATOS     CA  P00000000030418584 CARD 1745,Debit Card/ATM Card ...1745,$105.00
Pets,Veterinarian,4/17/19, ,ADOBE ANIMAL HOSPITAL,PURCHASE                                AUTHORIZED ON   04/17 ADOBE ANIMAL HOSPITAL     LOS GATOS     CA  P00000000687584086 CARD 1745,Debit Card/ATM Card ...1745,$126.50
Pets,Pet Food/Supplies,5/8/19, ,PETCO,PURCHASE                                AUTHORIZED ON   05/08 PETCO 1310                LOS GATOS     CA  P00469129009998696 CARD 0484,Debit Card/ATM Card ...0484,$19.59
Pets,Pet Food/Supplies,6/24/19, ,PETCO,PURCHASE                                AUTHORIZED ON   06/22 PETCO 1310                LOS GATOS     CA  P00469174049294624 CARD 5402,Debit Card/ATM Card ...5402,$25.04
Pets,Pet Food/Supplies,6/30/19,"408-356-7600 ,CA",PET FOOD EXPRESS,"PET FOOD EXPRESS 3030 408-356-7600 ,CA",PLATINUM CARD ...4360,$45.00
Pets,Pet Food/Supplies,7/8/19, ,PETCO,PURCHASE                                AUTHORIZED ON   07/08 PETCO 1310                LOS GATOS     CA  P00389190030333544 CARD 5402,Debit Card/ATM Card ...5402,$7.62
Pets,Pet Food/Supplies,7/11/19, ,PETCO,PURCHASE                                AUTHORIZED ON   07/11 PETCO 1310                LOS GATOS     CA  P00389192708572792 CARD 0484,Debit Card/ATM Card ...0484,$13.61
Pets,Pet Food/Supplies,7/11/19, ,PETCO,PURCHASE                                AUTHORIZED ON   07/11 PETCO 1310                LOS GATOS     CA  P00309192654376490 CARD 5402,Debit Card/ATM Card ...5402,$8.71
Pets,Pet Food/Supplies,7/22/19, ,PETCO,PURCHASE                                AUTHORIZED ON   07/22 PETCO 1310                LOS GATOS     CA  P00589203672254097 CARD 0484,Debit Card/ATM Card ...0484,$17.43
Pets,Pet Food/Supplies,8/7/19, ,PETCO,PURCHASE                                AUTHORIZED ON   08/07 PETCO 1310                LOS GATOS     CA  P00589219849947424 CARD 1745,Debit Card/ATM Card ...1745,$26.15
Pets,Pet Food/Supplies,8/30/19, ,PETCO,PURCHASE                                AUTHORIZED ON   08/30 PETCO 1310                LOS GATOS     CA  P00469242859267869 CARD 0484,Debit Card/ATM Card ...0484,$8.17
Shopping,Other Shopping,5/1/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   04/29 AMAZON MKTPLACE PM        AMZN.COM/BILL WA  S308119827059060   CARD 1745,Debit Card/ATM Card ...1745,$8.16
Shopping,Other Shopping,5/2/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   04/29 AMAZON MKTPLACE PM        WWW.AMAZON.CO WA  S588119859573238   CARD 1745,Debit Card/ATM Card ...1745,$49.70
Shopping,Electronics/Software,5/8/18, ,PAYPAL MICROSOFT,PURCHASE                                AUTHORIZED ON   05/07 PAYPAL *MICROSOFT         402-935-7733  WA  S308127831675984   CARD 5402,Debit Card/ATM Card ...5402,$6.99
Shopping,Electronics/Software,5/8/18, ,PAYPAL MICROSOFT,PURCHASE                                AUTHORIZED ON   05/07 PAYPAL *MICROSOFT         402-935-7733  WA  S468127844552452   CARD 5402,Debit Card/ATM Card ...5402,$6.99
Shopping,Electronics/Software,5/12/18,"LOS GATOS    ,CA",APPLE STORE,"APPLE STORE  #R240 LOS GATOS    ,CA",PLATINUM CARD ...4360,$173.31
Shopping,Other Shopping,5/14/18,"402-935-7733 ,CA",PAYPAL GLOBALPHOEN,"PAYPAL *GLOBALPHOEN 402-935-7733 ,CA",PLATINUM CARD ...4360,$6.99
Shopping,Electronics/Software,5/20/18,"MAPLEWOOD    ,NJ",PP IDEALJACOBS,"PP*IDEALJACOBS MAPLEWOOD    ,NJ",PLATINUM CARD ...4360,$17.50
Shopping,Other Shopping,5/21/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   05/18 AMAZON MKTPLACE PM        WWW.AMAZON.CO WA  S388139070942826   CARD 1745,Debit Card/ATM Card ...1745,$14.99
Shopping,Other Shopping,5/22/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   05/20 AMAZON MKTPLACE PM        WWW.AMAZON.CO WA  S468141095468033   CARD 1745,Debit Card/ATM Card ...1745,$28.99
Shopping,Other Shopping,5/24/18, ,AMAZON MKTPLACE PM,PURCHASE RETURN                         AUTHORIZED ON   05/24 AMAZON MKTPLACE PM        WWW.AMAZON.CO WA  S618144547102186   CARD 1745,Debit Card/ATM Card ...1745,-$28.99
Shopping,Other Shopping,5/29/18, ,DOLLARTRE 3230 JEFFERS,PURCHASE                                AUTHORIZED ON   05/28 DOLLARTRE 3230 JEFFERS    NAPA          CA  P00000000975347735 CARD 5402,Debit Card/ATM Card ...5402,$6.40
Shopping,Electronics/Software,6/4/18, ,PAYPAL MICROSOFT,PURCHASE                                AUTHORIZED ON   06/02 PAYPAL *MICROSOFT         402-935-7733  WA  S308154104467682   CARD 5402,Debit Card/ATM Card ...5402,$2.49
Shopping,Electronics/Software,6/4/18, ,PAYPAL MICROSOFT,PURCHASE                                AUTHORIZED ON   06/02 PAYPAL *MICROSOFT         402-935-7733  WA  S388154104898797   CARD 5402,Debit Card/ATM Card ...5402,$2.49
Shopping,Other Shopping,6/4/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   06/01 AMAZON MKTPLACE PM        WWW.AMAZON.CO WA  S468153095188960   CARD 1745,Debit Card/ATM Card ...1745,$37.71
Shopping,Other Shopping,6/4/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   06/03 AMAZON MKTPLACE PM        AMZN.COM/BILL WA  S468154826464317   CARD 1745,Debit Card/ATM Card ...1745,$59.98
Shopping,Other Shopping,6/4/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   06/01 AMAZON MKTPLACE PM        WWW.AMAZON.CO WA  S468153146833939   CARD 1745,Debit Card/ATM Card ...1745,$33.97
Shopping,Electronics/Software,6/11/18, ,PAYPAL MICROSOFT,PURCHASE                                AUTHORIZED ON   06/08 PAYPAL *MICROSOFT         402-935-7733  WA  S588159651277053   CARD 5402,Debit Card/ATM Card ...5402,$19.99
Shopping,Electronics/Software,6/11/18, ,PAYPAL MICROSOFT,PURCHASE                                AUTHORIZED ON   06/08 PAYPAL *MICROSOFT         402-935-7733  WA  S388159621823141   CARD 5402,Debit Card/ATM Card ...5402,$1.00
Shopping,Other Shopping,6/11/18, ,AMAZON.COM,PURCHASE                                AUTHORIZED ON   06/05 Amazon.com                AMZN.COM/BILL WA  S588156358304657   CARD 1745,Debit Card/ATM Card ...1745,$62.12
Shopping,Other Shopping,6/13/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   06/11 AMAZON MKTPLACE PM        WWW.AMAZON.CO WA  S468163094705041   CARD 1745,Debit Card/ATM Card ...1745,$44.60
Shopping,Toys/Hobbies,6/16/18,"Menlo Park   ,CA",CHEEKY MONKEY TOYS,"Cheeky Monkey Toys Menlo Park   ,CA",PLATINUM CARD ...4360,$91.33
Shopping,Other Shopping,6/18/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   06/15 AMAZON MKTPLACE PM        AMZN.COM/BILL WA  S468167160624931   CARD 1745,Debit Card/ATM Card ...1745,$7.99
Shopping,Other Shopping,6/18/18, ,AMAZON.COM,PURCHASE                                AUTHORIZED ON   06/15 Amazon.com                AMZN.COM/BILL WA  S388167220088826   CARD 1745,Debit Card/ATM Card ...1745,$32.69
Shopping,Toys/Hobbies,6/18/18, ,NOR -CAL HOBBIES,PURCHASE                                AUTHORIZED ON   06/17 NOR CAL HOBBIES           SAN JOSE      CA  S468168859360556   CARD 5402,Debit Card/ATM Card ...5402,$21.83
Shopping,Toys/Hobbies,6/18/18, ,NOR -CAL HOBBIES,PURCHASE                                AUTHORIZED ON   06/17 NOR CAL HOBBIES           SAN JOSE      CA  S588169010763036   CARD 5402,Debit Card/ATM Card ...5402,$10.91
Shopping,Other Shopping,6/21/18, ,AMAZON.COM,PURCHASE RETURN                         AUTHORIZED ON   06/21 Amazon.com                AMZN.COM/BILL WA  S628172545699432   CARD 1745,Debit Card/ATM Card ...1745,-$32.69
Shopping,Other Shopping,6/27/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   06/26 AMAZON MKTPLACE PM        WWW.AMAZON.CO WA  S468177632296590   CARD 1745,Debit Card/ATM Card ...1745,$28.87
Shopping,Other Shopping,6/28/18, ,AMAZON MKTPLACE PM,PURCHASE                                AUTHORIZED ON   06/26 AMAZON MKTPLACE PM        AMZN.COM/BILL WA  S308178170916605   CARD 1745,Debit Card/ATM Card ...1745,$25.99
